id_seguridad,fecha,comuna,tipo_delito,sector,cantidad_casos,gravedad,edad_involucrado,codigo_temp_x,observacion_manual,id_old
7303.0,16/04/2024,monte patria,robo,Sur,6.0,baja,18.0,ERROR,revisar,639841
7304.0,sin fecha,Monte Patria,,Centro,"6,0",Alta,67.0,,,546949
7305.0,sin fecha,LaSerena,Violencia,NORTE,16.0,baja,59.0,,revisar,873688
7306.0,21/05/2024,Coquimbo,Hurto,,13.0,Alta,21.0,TMP-001,ok,324774
7307.0,2024-08-17,Montepatria,Robo,Rural,-3.0,Baja,55.0,,sin validar,441822
7308.0,2024-11-04,Salamanca,Robo,NORTE,2.0,Baja,46.0,,dato ingresado manualmente,384120
7309.0,2024/03/23,SALAMANCA,Robo,Rural,5.0,,49.0,,,877715
7310.0,Jul-27-2025,COQUIMBO,Violencia,Centro,11.0,Media,53.0,,revisar,759275
7311.0,2024/04/25,Coquimbo ,,centro,11.0, nan ,41.0,,dato ingresado manualmente,12832
7312.0,2024-09-08,Vicuña,Fraude,norte,17.0,ALTA,46.0,TMP-002,revisar,453025
7313.0,,Coquimbo ,Violencia,CENTRO,1.0,Media,22.0,,dato ingresado manualmente,455501
7314.0,2024-05-04,Serena,fraude,Norte,,,15.0,TMP-001,revisar,736727
7315.0,Mar-07-2025,OVALLE,,Rural,13.0,Media,54.0,TMP-001,revisar,720280
7316.0,Sep-29-2024,Vicuña,Fraude,Sur,1.0,Media,69.0,ERROR,,101629
7317.0,Sep-19-2024,VICUÑA,Violencia,Norte,6.0,baja,43.0,TMP-002,ok,39530
7318.0,sin fecha,COQUIMBO,Fraude,NORTE,10.0,baja,20.0,TMP-002,revisar,271054
7319.0,,OVALLE,Hurto,Norte,15.0,Media,"66,0",TMP-001,ok,491594
7320.0,2025-06-13,LA SERENA,,Sur,16.0,Media,59.0,,dato ingresado manualmente,242003
7321.0,2024-11-21,Ovalle,Hurto,Rural,15.0,baja,41.0,,sin validar,63259
7322.0,sin fecha,LaSerena,Violencia,Sur,"7,0",,67.0,,ok,822455
7323.0,,la serena,Robo,centro,8.0,Media,26.0,TMP-001,sin validar,831085
7324.0,31/07/2025,vicuna,Hurto,NORTE,4.0,baja,68.0,,revisar,827365
7325.0,2024-10-30,La Serena,Fraude,Norte,16.0,,18.0,TMP-001,sin validar,106752
7326.0,Mar-26-2024,ovalle,Fraude,centro,6.0,ALTA,25.0,TMP-001,ok,304378
7327.0,2025-07-31,VICUNA,Violencia,Norte,3.0,Alta,62.0,,,520419
,2024/10/25,Serena,Hurto,,"7,0",Alta,38.0,,sin validar,650796
7329.0,2025/12/05,Andacollo,Accidente,Sur,11.0,ALTA,16.0,TMP-001,,950771
7330.0,2024-02-03,monte patria,Accidente,Norte,11.0,Media,61.0,TMP-001,revisar,27217
7331.0,2025/04/23,Monte Patria,Accidente,Sur,,baja,65.0,,dato ingresado manualmente,626929
7332.0,01/11/2025,Ovalle,Violencia,centro,14.0,baja,56.0,,sin validar,817938
7333.0,Nov-08-2024,la serena,Fraude,centro,"16,0",baja,41.0,,dato ingresado manualmente,346420
7334.0,,LA SERENA,,centro,16.0,baja,24.0,TMP-001,,787676
7335.0,2025-06-25,monte patria,,Rural,7.0,baja,29.0,TMP-002,revisar,568497
7336.0,2024-12-28,Salamanca,Accidente,NORTE,5.0,Alta,25.0,,revisar,915259
7337.0,Dec-09-2024,coquimbo,,Rural,19.0,Alta,44.0,,,448725
7338.0,25/04/2025,OVALLE,Robo,Rural,"19,0",Alta,"64,0",,revisar,564769
7339.0,2024-09-22,la serena,,Norte,11.0,ALTA,,,sin validar,901567
7340.0,2025/04/09,illapel,Robo,Sur,5.0,ALTA,,,revisar,178686
7341.0,Nov-16-2024,andacollo,robo,centro,4.0,Baja,23.0,,,221284
7342.0,2025-08-11,Montepatria,Violencia,Centro,2.0,Media,15.0,,ok,733619
7343.0,2024-08-15,coquimbo,Hurto,CENTRO,11.0,Alta,53.0,TMP-001,revisar,456515
7344.0,2024-07-07,Salamanca,ROBO,NORTE,"19,0",baja,22.0,TMP-001,,305770
7345.0,Jul-24-2025,SALAMANCA,Violencia,Rural,2.0,Baja,40.0,TMP-001,revisar,829556
7346.0,06/08/2025,Ovalle,robo,NORTE,,,36.0,ERROR,,376692
7347.0,13/04/2024,vicuna,Robo,NORTE,13.0,Alta,43.0,TMP-002,,958564
7348.0,2025-11-11,ovalle,,,10.0,baja,24.0,,ok,965401
7349.0,25/01/2025,Ovalle,Robo,Norte,14.0,baja,30.0,TMP-001,sin validar,101929
7350.0,Jan-03-2024,Coquimbo ,Hurto,Rural,14.0,baja,55.0,,ok,733185
7351.0,2025-02-04,LA SERENA,robo,NORTE,16.0,baja,25.0,ERROR,ok,447112
7352.0,2025/11/19,coquimbo,,Rural,17.0,baja,,TMP-002,sin validar,677980
7353.0,2025-03-30,monte patria,Violencia,Centro,,ALTA,26.0,TMP-002,dato ingresado manualmente,51147
7354.0,2025/08/02, Montepatria ,,centro,17.0,Alta,"15,0",,sin validar,222737
7355.0,Jun-07-2025,LaSerena,Hurto,NORTE,10.0,Baja,66.0,ERROR,revisar,548295
7356.0,2025-02-19,La Serena,Hurto,centro,3.0,Alta,49.0,ERROR,revisar,256375
7357.0,2025/08/31,Coquimbo,Robo,Rural,5.0,,22.0,,,802758
7358.0,2024-01-28,La Serena, Hurto ,NORTE,"16,0",,42.0,,,430918
7359.0,2024-01-18,COQUIMBO,Hurto,,9.0,ALTA,33.0,ERROR,,713385
7360.0,2024-06-10,ovalle,Robo,Centro,,baja,17.0,TMP-002,,146261
7361.0,sin fecha,Coquimbo ,Robo,Sur,7.0,baja,23.0,,revisar,563990
7362.0,10/08/2024,monte patria,Hurto,Centro,17.0,Baja,"40,0",ERROR,dato ingresado manualmente,346115
7363.0,2025-02-16,Coquimbo ,robo,,17.0,Baja,58.0,ERROR,,562938
7364.0,06/12/2024,Monte Patria,Fraude,Rural,4.0,Alta,40.0,,,772262
7365.0,2025/09/12,LaSerena,,,4.0,ALTA,55.0,,sin validar,559634
7366.0,17/06/2024,illapel,robo,Centro,6.0,ALTA,48.0,TMP-002,ok,689553
7367.0,25/06/2025,Andacollo,Fraude,Sur,16.0,,22.0,,ok,445157
7368.0,Jun-22-2024, Monte Patria ,Hurto,centro,12.0,,"64,0",TMP-001,,911617
7369.0,2024-09-10,SALAMANCA,Robo,Centro,,baja,45.0,TMP-001,,353933
7370.0,04/03/2025,SALAMANCA,, Centro ,13.0,,43.0,,ok,246167
7371.0,26/01/2025,vicuna,,Sur,17.0,baja,33.0,TMP-002,dato ingresado manualmente,80642
7372.0,2024/11/05,Monte Patria,, Sur ,11.0,baja,,ERROR,,949643
7373.0,2025-05-13,Andacollo,Hurto,centro,6.0,ALTA,,ERROR,,982666
7374.0,2025-11-11,Coquimbo,Robo,,4.0,Alta,"58,0",TMP-001,,896446
7375.0,sin fecha,andacollo, Fraude ,Sur,4.0,baja,35.0,ERROR,,609203
7376.0,Aug-24-2024,LA SERENA,Accidente,,15.0,Alta,40.0,TMP-001,,73139
7377.0,2024-04-02,andacollo,,Norte,12.0,baja,31.0,,,173630
7378.0,sin fecha,Serena,Hurto,centro,6.0,,,TMP-002,dato ingresado manualmente,715233
7379.0,Jul-12-2024,Ovalle,Robo,centro,11.0,ALTA,67.0,,revisar,64250
7380.0,2025/12/20,OVALLE,Fraude,NORTE,7.0,Alta,45.0,TMP-002,dato ingresado manualmente,435927
7381.0,,Coquimbo ,,centro,19.0,Media,16.0,,sin validar,186199
7382.0,2025-06-23,coquimbo,Fraude,centro,4.0,Media,32.0,,ok,380225
7383.0,,Serena,Robo, centro ,1.0,Alta,49.0,,revisar,349509
7384.0,May-21-2024,andacollo,robo,Sur,9.0,Baja,65.0,TMP-001,revisar,846083
7385.0,09/09/2024,Coquimbo, Hurto ,NORTE,"1,0",Baja,64.0,,,789110
7386.0,Feb-13-2024,illapel,robo,Sur,6.0,baja,20.0,TMP-002,ok,84399
7387.0,Jan-12-2025,COQUIMBO,Fraude,Norte,12.0,Baja,48.0,TMP-001,revisar,163688
7388.0,,andacollo,Robo,Rural,16.0,Media,,TMP-002,dato ingresado manualmente,513783
7389.0,Jan-25-2025,Coquimbo ,Hurto,Norte,18.0,Baja,35.0,,,234218
,,illapel,Hurto,Norte,,baja,68.0,,dato ingresado manualmente,942897
7391.0,2024-07-12,Ovalle,,Centro,15.0, Media ,61.0,TMP-001,revisar,431182
7392.0,2025/09/16,Vicuña,Hurto,centro,11.0,Media,32.0,,,865787
7393.0,2024-01-25,andacollo,Violencia,NORTE,"10,0",BAJA,29.0,,,755555
7394.0,,LaSerena,Violencia,NORTE,4.0,ALTA,46.0,TMP-002,dato ingresado manualmente,685613
7395.0,2024/10/05,vicuna,,Sur,19.0,Media,22.0,TMP-002,ok,526662
7396.0,Mar-03-2025,ANDACOLLO,robo,centro,11.0,Baja,33.0,ERROR,ok,186119
7397.0,Sep-12-2024,OVALLE,Violencia,Rural,-3.0,,54.0,TMP-001,ok,418505
7398.0,2025/10/19,illapel,robo,Sur,10.0,Media,23.0,,revisar,914365
7399.0,17/01/2025,monte patria,Hurto,Rural,19.0,,34.0,,sin validar,729718
7400.0,2025/04/04,VICUÑA,robo,Sur,3.0,Alta,62.0,,,194060
7401.0,sin fecha,monte patria,Robo,,13.0,Baja,32.0,,revisar,452264
7402.0,Apr-30-2024,SALAMANCA,Violencia,Norte,3.0,Media,64.0,,sin validar,59165
7403.0,2025-05-31,Montepatria,Robo,NORTE,15.0,ALTA,67.0,TMP-002,revisar,387123
7404.0,,La Serena,Violencia,,3.0,ALTA,66.0,ERROR,,330293
7405.0,23/06/2024,andacollo,Robo,Rural,1.0,baja,,TMP-002,,607541
,2025-02-03,VICUÑA,Hurto,Rural,6.0,Baja,51.0,TMP-002,revisar,262226
7407.0,2024/01/09,la serena,Violencia,CENTRO,5.0,,26.0,TMP-002,revisar,504735
7408.0,Aug-20-2025,illapel,Robo,Norte,1.0, Baja ,17.0,TMP-001,sin validar,287961
7409.0,2024-01-01,ovalle,Violencia,Sur,18.0,Baja,43.0,TMP-001,dato ingresado manualmente,504300
7410.0,2024/04/20,VICUÑA,Hurto,centro,10.0,Alta,57.0,,revisar,475698
7411.0,,LaSerena,Violencia,NORTE,12.0,,22.0,ERROR,sin validar,758913
7412.0,2025/05/12,Salamanca,Hurto,Sur,7.0,,27.0,TMP-001,dato ingresado manualmente,915946
7413.0,Oct-14-2024,coquimbo,Hurto,Norte,13.0,,53.0,TMP-001,sin validar,672960
7414.0,14/01/2025,coquimbo,Violencia,Norte,6.0,Alta,15.0,ERROR,ok,252958
,28/08/2025,la serena,robo,Rural,13.0,ALTA,58.0,ERROR,,873574
7416.0,Feb-29-2024,andacollo,Violencia,Norte,18.0,,33.0,,sin validar,350372
7417.0,23/07/2025,Illapel,,,16.0,,,TMP-002,dato ingresado manualmente,888458
7418.0,Nov-02-2025,LaSerena,Hurto,Centro,6.0,ALTA,39.0,TMP-001,sin validar,158293
7419.0,2025/04/08,Vicuña,,,8.0,baja,39.0,TMP-002,sin validar,885420
7420.0,2024-12-04,Salamanca,,Rural,14.0,ALTA,47.0,,dato ingresado manualmente,331925
7421.0,2025/04/05,La Serena,,centro,11.0,Alta,29.0,ERROR,,310715
7422.0,Apr-18-2024, COQUIMBO ,robo,Centro,15.0,ALTA,48.0,TMP-002,sin validar,309697
7423.0,2024/12/09,Salamanca,robo,Norte,9.0,Media,48.0,ERROR,revisar,327600
7424.0,,VICUÑA,robo,Norte,1.0,,31.0,ERROR,sin validar,815802
7425.0,2024/04/06,LaSerena,robo,NORTE,17.0,Baja,49.0,TMP-001,ok,197451
7426.0,Sep-11-2024,Salamanca,Fraude,centro,12.0,Media,52.0,TMP-002,,432714
7427.0,25/06/2025,LA SERENA,  ,centro,3.0,,47.0,,,332124
7428.0,2024-05-12,Salamanca,Violencia,,9.0,Alta,18.0,,ok,309212
7429.0,,ovalle,Violencia,centro,5.0,Media,19.0,,,489292
7430.0,02/11/2025,la serena,Violencia,Centro,18.0,baja,22.0,TMP-002,revisar,535124
7431.0,2024/05/31,illapel,robo,,7.0,Alta,64.0,,dato ingresado manualmente,940358
7432.0,2025/06/13,SALAMANCA,,Sur,18.0,,26.0,ERROR,dato ingresado manualmente,913407
7433.0,2024-06-01,Coquimbo,robo,Norte,10.0,baja,46.0,,dato ingresado manualmente,143665
7434.0,2025-10-14,Serena,robo,Rural,"4,0",Media,60.0,,,631506
7435.0,2024-11-20,coquimbo,Robo,Sur,5.0,Baja,,TMP-002,dato ingresado manualmente,517636
7436.0,2024-06-26,vicuna,Accidente,Centro,19.0,Baja,66.0,,sin validar,956471
7437.0,2024/05/24,Andacollo,Robo,Norte,"1,0",Baja,64.0,ERROR,,798367
7438.0,2024/03/06,Monte Patria,Hurto,Rural,7.0,ALTA,62.0,,dato ingresado manualmente,201444
7439.0,Nov-13-2025,LaSerena,Fraude,Rural,9.0,,28.0,TMP-002,revisar,590971
7440.0,sin fecha,Salamanca,Fraude,Norte,9.0,ALTA,52.0,,revisar,233594
7441.0,06/08/2025,Montepatria,Robo,RURAL,2.0,ALTA,17.0,ERROR,revisar,104528
7442.0,2024/03/17,Andacollo,,,6.0,Alta,42.0,TMP-001,ok,405371
7443.0,2024-05-15,monte patria,Hurto,NORTE,13.0,Media,68.0,TMP-002,ok,389804
7444.0,2024-03-26,LaSerena,,,4.0,baja,56.0,ERROR,sin validar,989636
7445.0,2025/02/10,Ovalle,robo,Centro,5.0,Alta,66.0,,ok,618527
7446.0,26/12/2025,MONTE PATRIA,Fraude,,"15,0",,69.0,,dato ingresado manualmente,126255
7447.0,sin fecha,la serena,Violencia,centro,4.0,Baja,68.0,TMP-002,ok,676537
7448.0,2025/04/17,OVALLE,Accidente,NORTE,2.0,Baja,66.0,,,108624
7449.0,2024/02/22,andacollo,Accidente,NORTE,17.0,Baja,"69,0",,,48126
7450.0,,Coquimbo,ROBO,Rural,1.0,,"27,0",,revisar,7962
7451.0,07/10/2024,LA SERENA,,Rural,13.0,,58.0,,,437619
7452.0,2024-11-05,ovalle,,centro,7.0,Baja,18.0,ERROR,revisar,646290
7453.0,04/08/2024,OVALLE,Violencia,Centro,11.0,,37.0,,ok,922646
7454.0,2025-06-13,VICUÑA,,Rural,3.0,Baja,20.0,TMP-001,sin validar,442615
7455.0,2025/03/17,laserena,Hurto,Centro,"9,0",Baja,30.0,TMP-002,revisar,2986
7456.0,05/08/2025,andacollo,Violencia,Centro,5.0,Alta,"27,0",TMP-002,ok,924022
7457.0,11/03/2024,COQUIMBO,Robo,NORTE,8.0,Alta,32.0,TMP-001,,206457
7458.0,,andacollo,,NORTE,12.0,ALTA,,,,158148
7459.0,04/07/2025,Illapel,,Centro,9.0,Baja,36.0,,revisar,457202
7460.0,sin fecha,monte patria,Hurto,Sur,11.0,baja,58.0,,dato ingresado manualmente,291735
7461.0,2024-12-23,monte patria,Fraude,NORTE,6.0,Baja,63.0,TMP-002,ok,529868
7462.0,,Ovalle,Fraude,Centro,2.0,Alta,34.0,TMP-002,revisar,265000
7463.0,Apr-16-2024,coquimbo,Hurto,Norte,12.0,ALTA,29.0,ERROR,sin validar,194779
,2025-11-04,OVALLE,Violencia,Rural,4.0,media,57.0,TMP-001,,870018
7465.0,2024/02/19,OVALLE,Violencia,Rural,5.0,Alta,50.0,,,473541
7466.0,2024-07-23,Coquimbo ,robo,centro,18.0,Media,21.0,,,260091
7467.0,2025/12/24,ovalle,Violencia,NORTE,17.0,Alta,46.0,TMP-001,dato ingresado manualmente,628372
7468.0,,SALAMANCA,Accidente,Rural,1.0,,49.0,,dato ingresado manualmente,426752
7469.0,2024-05-27,Illapel,,,2.0,baja,17.0,,,162641
7470.0,Jan-09-2025,illapel,Accidente,centro,18.0,baja,60.0,TMP-002,,170453
7471.0,Jul-07-2024,SALAMANCA,,Sur,10.0,,,TMP-001,,865134
7472.0,,OVALLE,,,13.0,Alta,61.0,TMP-002,,357091
7473.0,Jul-13-2024,coquimbo,Hurto,norte,16.0,Alta,27.0,TMP-001,ok,908141
7474.0,Aug-28-2025,Vicuña,,,7.0,Media,44.0,,,289086
7475.0,,Serena,Violencia,,8.0,ALTA,63.0,,sin validar,773455
7476.0,2025-07-25,Coquimbo ,Hurto,NORTE,13.0,baja,38.0,TMP-001,dato ingresado manualmente,302187
,2025-07-03,illapel,Violencia,NORTE,,Baja,15.0,,ok,714981
7478.0,13/05/2025,COQUIMBO,Violencia, NORTE ,6.0,Baja,39.0,,,597192
7479.0,Jan-30-2025,Salamanca, Accidente ,Rural,7.0,baja,66.0,TMP-002,ok,83431
7480.0,24/09/2024,COQUIMBO,robo,NORTE,18.0,,58.0,TMP-002,,485720
7481.0,2025/11/24,Coquimbo ,robo,Rural,6.0,baja,45.0,TMP-001,dato ingresado manualmente,59585
7482.0,sin fecha,Andacollo,Accidente,centro,6.0,Alta,"35,0",TMP-002,sin validar,744480
7483.0,Jan-24-2025,OVALLE,,centro,14.0,Baja,34.0,,,825883
7484.0,24/09/2025,la serena,,Norte,8.0,baja,45.0,,,92302
7485.0,2024/04/05,LaSerena,Accidente,,4.0,,,TMP-001,sin validar,319315
7486.0,2025/09/16,andacollo,Accidente,Norte,16.0,Baja,42.0,TMP-001,sin validar,342973
7487.0,Aug-26-2024,ovalle,Violencia,Sur,,baja,21.0,,sin validar,220068
7488.0,2025-02-13,Vicuña,Hurto,Sur,5.0,baja,32.0,TMP-001,dato ingresado manualmente,330436
7489.0,sin fecha,Serena,Hurto,Sur,15.0,Media,23.0,TMP-002,,863937
7490.0,12/04/2025,LaSerena,Fraude,,19.0,ALTA,36.0,,revisar,583887
7491.0,2025-01-20,La Serena,Accidente, Sur ,17.0,ALTA,59.0,,dato ingresado manualmente,255467
7492.0,2025-08-24,COQUIMBO,Violencia,centro,18.0,,22.0,TMP-002,revisar,870923
7493.0,2024/03/27,Illapel,robo,,16.0,Baja,19.0,ERROR,sin validar,210984
7494.0,Nov-08-2025,Coquimbo ,robo,Norte,18.0,Alta,15.0,TMP-002,ok,581169
7495.0,,Vicuña,Fraude,Norte,4.0,,28.0,,sin validar,638718
,Apr-16-2025,Montepatria,,Centro,,Baja,"52,0",,,776162
7497.0,26/04/2025,Salamanca,robo,Rural,9.0,Media,26.0,,,951096
7498.0,Mar-29-2025,Salamanca,robo,Rural,13.0,Media,38.0,,sin validar,142068
7499.0,Dec-02-2024,monte patria,Accidente,Rural,16.0,Baja,62.0,,,318514
7500.0,2024-10-22,illapel,Fraude,NORTE,12.0,Media,27.0,TMP-001,,991178
7501.0,09/06/2024,Illapel,,NORTE,19.0,Baja,27.0,TMP-001,,905419
7502.0,26/09/2025,Coquimbo ,robo,,17.0,ALTA,57.0,TMP-002,sin validar,514798
7503.0,Aug-06-2025,la serena,robo,centro,11.0,Alta,"47,0",TMP-001,,450420
7504.0,09/12/2025,VICUÑA,Hurto,Norte,3.0,Baja,26.0,TMP-002,,909612
7505.0,2024-04-01,la serena,Fraude,Norte,2.0,,33.0,,sin validar,380562
7506.0,2025/07/20,Andacollo,Hurto,,2.0,,26.0,,,76576
7507.0,10/05/2024,Serena,robo,Sur,16.0,ALTA,28.0,ERROR,,769743
7508.0,2025-07-14,Serena,Fraude,Rural,13.0,,"17,0",,revisar,190095
7509.0,2025-08-17,andacollo,,Sur,"9,0",ALTA,26.0,TMP-001,dato ingresado manualmente,769644
7510.0,May-22-2024,Illapel,Robo,Norte,14.0,Media,42.0,TMP-002,dato ingresado manualmente,940696
7511.0,05/06/2025,monte patria,Violencia,,1.0,Media,42.0,TMP-001,dato ingresado manualmente,560433
7512.0,Aug-22-2025,Ovalle,Hurto,Rural,7.0,,55.0,,ok,366292
7513.0,2025/11/16,Salamanca,,centro,9.0,Baja,37.0,TMP-002,ok,169663
7514.0,Dec-11-2024,SALAMANCA,Robo,,11.0,ALTA,41.0,ERROR,sin validar,782384
7515.0,2024/05/25,andacollo,Robo,Rural,6.0,ALTA,25.0,ERROR,,801476
7516.0,13/09/2025,la serena,Robo,Centro,,,58.0,TMP-002,,365469
7517.0,Apr-18-2024,OVALLE,Fraude,,,Media,40.0,ERROR,,347324
7518.0,2025/02/14,Ovalle,robo,Norte,16.0,Baja,28.0,ERROR,,113082
7519.0,2025-06-24,VICUÑA,robo,norte,16.0,ALTA,55.0,TMP-001,,546114
7520.0,2024-04-17,LaSerena,Accidente,,11.0,Media,25.0,ERROR,dato ingresado manualmente,873141
7521.0,sin fecha,Coquimbo,Hurto,Sur,11.0,Alta,50.0,,revisar,844576
7522.0,,LA SERENA,Hurto,Norte,2.0,Baja,"55,0",,,431623
7523.0,2025-03-24,Vicuña,Violencia,Norte,3.0,Alta,18.0,ERROR,,435388
7524.0,31/10/2024,ovalle,robo,,16.0,ALTA,30.0,TMP-002,ok,820649
7525.0,2024-12-04,LaSerena,Robo,Sur,1.0,  ,52.0,TMP-002,sin validar,477297
7526.0,,La Serena,Fraude,Rural,13.0,ALTA,33.0,ERROR,ok,613322
7527.0,,vicuna,Violencia,Sur,, Media ,18.0,TMP-002,revisar,396179
7528.0,2025-11-24,OVALLE,Robo,Norte,2.0,Baja,31.0,ERROR,revisar,476806
7529.0,30/06/2025,Serena,,Rural,,,24.0,ERROR,ok,978525
7530.0,Feb-09-2024,Serena,,Sur,,Baja,62.0,,,853034
7531.0,25/04/2024,Illapel,Accidente,NORTE,12.0,ALTA,57.0,,revisar,205023
7532.0,,ovalle,Fraude,Centro,9.0,,54.0,,ok,942761
7533.0,08/05/2024,OVALLE,robo,Rural,19.0,,23.0,ERROR,,996928
7534.0,2025/04/20,SALAMANCA,Hurto,Rural,-3.0,Baja,29.0,,revisar,770725
7535.0,,illapel,robo,centro,3.0,baja,62.0,,revisar,862907
7536.0,2024-12-18,andacollo,Robo,NORTE,15.0,ALTA,28.0,ERROR,dato ingresado manualmente,845039
7537.0,Mar-06-2024,andacollo,,NORTE,6.0,,37.0,,revisar,452369
7538.0,2024-12-19,LA SERENA,robo,centro,8.0,baja,59.0,TMP-001,sin validar,417033
7539.0,06/01/2024,monte patria,Fraude,Rural,12.0,Alta,26.0,,ok,487781
7540.0,2025/03/02,Salamanca,Robo,Norte,10.0,Alta,25.0,ERROR,,192421
7541.0,,OVALLE,robo, centro ,6.0,Media,37.0,TMP-001,,205394
7542.0,16/08/2025,LaSerena,Fraude,,8.0,Baja,34.0,ERROR,,301117
7543.0,Aug-05-2025,Ovalle,Accidente,Centro,17.0,ALTA,nan,,dato ingresado manualmente,290821
7544.0,23/07/2024,ovalle,Robo,centro,11.0,ALTA,59.0,,,891514
7545.0,2024-03-02,andacollo,Accidente,Rural,2.0,Media,17.0,,dato ingresado manualmente,104254
7546.0,23/05/2024,OVALLE,robo,Sur,18.0,Media,19.0,TMP-001,dato ingresado manualmente,720085
7547.0,2025/01/07,Coquimbo ,Accidente,centro,10.0,Alta,23.0,,sin validar,727330
7548.0,23/10/2025,Montepatria,Accidente,Sur,0.0,Baja,25.0,,sin validar,541951
7549.0,2025-03-16,Monte Patria,Violencia,Norte,10.0,baja,66.0,TMP-001,sin validar,30116
7550.0,Mar-04-2025,MONTEPATRIA,VIOLENCIA,Norte,6.0,baja,41.0,ERROR,,474262
7551.0,,Coquimbo ,Robo,Centro,7.0,Alta,16.0,ERROR,,320190
7552.0,Apr-05-2025,Serena,Hurto,centro,,Media,66.0,,sin validar,437909
7553.0,Mar-12-2025,Coquimbo ,Violencia,centro,8.0,,17.0,,sin validar,514817
7554.0,Sep-02-2024,Salamanca, robo ,Rural,4.0,Media,,ERROR,,665137
7555.0,,Salamanca,,Norte,15.0,baja,63.0,TMP-001,,260690
7556.0,2025-07-30,Illapel,,Sur,500.0,Media,25.0,,,313591
7557.0,2024/08/26,LA SERENA,Robo,NORTE,18.0,ALTA,34.0,ERROR,,953892
7558.0,03/02/2024,La Serena,Robo,NORTE,9.0,Baja,,TMP-001,revisar,649577
7559.0,22/04/2025,coquimbo,Violencia,NORTE,7.0,ALTA,40.0,TMP-001,ok,284762
7560.0,,la serena,Hurto,Rural,3.0,Baja,52.0,TMP-002,dato ingresado manualmente,708441
7561.0,,COQUIMBO,Hurto,norte,1.0,ALTA,16.0,ERROR,ok,375197
7562.0,2024/10/01,COQUIMBO,Fraude,Rural,3.0,baja,68.0,,revisar,952723
7563.0,2024-01-20,andacollo,Fraude,,1.0,,29.0,TMP-001,,258380
7564.0,2025-06-24,Montepatria,Fraude,,5.0,baja,29.0,TMP-001,,705083
7565.0,Apr-07-2025,la serena,,Sur,11.0,Baja,-1.0,,ok,951375
7566.0,sin fecha,illapel,robo,centro,15.0,media,35.0,ERROR,sin validar,507080
7567.0,Jun-24-2024,vicuna,robo,,7.0,ALTA,40.0,,ok,627874
7568.0,2024/05/26,Montepatria,robo,Centro,9.0,,49.0,ERROR,ok,351549
7569.0,Aug-14-2024,LaSerena,Hurto,Rural,18.0,ALTA,45.0,TMP-002,revisar,139852
7570.0,,Serena,Robo,centro,13.0,Baja,18.0,,revisar,811858
7571.0,Dec-09-2025,Salamanca,Hurto,,13.0,Baja,42.0,,,384052
7572.0,2025-05-13,Monte Patria,Violencia,centro,,Alta,24.0,,dato ingresado manualmente,582469
7573.0,,SALAMANCA,robo,NORTE,18.0,,68.0,TMP-002,,334104
7574.0,2024/08/30,Serena,Fraude,,1.0,Baja,61.0,TMP-001,ok,341603
7575.0,2025-04-25,illapel,Violencia,,500.0,baja,15.0,TMP-002,revisar,861456
7576.0,17/08/2025,ovalle,Fraude,NORTE,5.0,,30.0,TMP-002,,328401
7577.0,2025/06/26,Vicuña,robo,Norte,4.0,ALTA,54.0,,sin validar,105492
7578.0,sin fecha,ovalle,Violencia,Sur,-3.0,baja,67.0,TMP-002,ok,732308
7579.0,23/03/2024,Illapel,,Sur,16.0,Media,29.0,TMP-001,,953523
7580.0,Apr-26-2025,VICUÑA,Robo,,8.0,Alta,21.0,TMP-001,revisar,115138
7581.0,2024/01/30,Vicuña,Hurto,,19.0,Alta,45.0,TMP-001,dato ingresado manualmente,183002
7582.0,2024-06-23,la serena,Hurto,,13.0,Alta,62.0,ERROR,revisar,838509
7583.0,08/04/2025,Monte Patria,Hurto,Rural,"14,0",Alta,56.0,TMP-001,,379981
7584.0,29/08/2025, Vicuña ,Violencia,,9.0,Media,58.0,,,376750
7585.0,sin fecha,COQUIMBO,Accidente,,13.0,Baja,51.0,,ok,918376
7586.0,20/08/2025,La Serena,Robo,NORTE,4.0,Baja,51.0,ERROR,,434039
7587.0,04/04/2025,COQUIMBO,Accidente,centro,9.0,Baja,"23,0",TMP-001,dato ingresado manualmente,531503
7588.0,2025/08/22,Monte Patria,Fraude,Norte,16.0,Baja,38.0,ERROR,sin validar,332095
7589.0,,andacollo,,CENTRO,10.0,,,,,677770
7590.0,,SALAMANCA,Accidente, NORTE ,15.0,,33.0,,sin validar,968334
7591.0,2025/08/13,Vicuña,Fraude,Norte,6.0,,50.0,TMP-002,ok,119561
7592.0,17/12/2024,montepatria,Violencia,centro,12.0,ALTA,58.0,,dato ingresado manualmente,67782
7593.0,Apr-29-2025,la serena,Fraude,,16.0,,55.0,TMP-002,,171120
7594.0,18/03/2025,COQUIMBO,Fraude,,9.0,Media,25.0,ERROR,revisar,497407
7595.0,2024-12-25,Coquimbo,,Sur,16.0,baja,20.0,,revisar,841883
7596.0,sin fecha,coquimbo,Hurto,Centro,7.0,ALTA,30.0,,,437560
7597.0,May-21-2025,SALAMANCA,,,18.0,Media,41.0,TMP-001,revisar,818138
7598.0,07/06/2025,monte patria,Accidente,Centro,19.0,Media,63.0,,,542565
7599.0,Jul-19-2025,Salamanca,Hurto,Norte,1.0,baja,54.0,TMP-002,ok,586275
