fecha,comuna,tipo_delito,sector,cantidad_casos,gravedad,edad_involucrado,mes,mes_año
2025-01-24,monte patria,robo,NaN,16.0,NaN,55,1.0,2025-01
2024-08-06,andacollo,NaN,NaN,3.0,baja,34,8.0,2024-08
2025-04-06,la serena,NaN,centro,5.0,alta,NaN,4.0,2025-04
2025-09-04,coquimbo,NaN,sur,14.0,media,29,9.0,2025-09
2025-07-01,la serena,robo,centro,11.0,baja,54,7.0,2025-07
2024-10-26,la serena,fraude,norte,3.0,NaN,51,10.0,2024-10
2024-03-28,coquimbo,NaN,sur,5.0,alta,23,3.0,2024-03
2025-06-01,ovalle,hurto,NaN,3.0,baja,15,6.0,2025-06
NaN,andacollo,accidente,centro,19.0,NaN,NaN,NaN,NaN
2025-12-06,la serena,NaN,centro,11.0,baja,65,12.0,2025-12
2025-03-09,andacollo,NaN,rural,16.0,alta,22,3.0,2025-03
NaN,monte patria,accidente,rural,3.0,media,44,NaN,NaN
2025-12-06,monte patria,violencia,centro,500.0,alta,51,12.0,2025-12
2025-10-31,ovalle,NaN,norte,4.0,NaN,57,10.0,2025-10
NaN,vicuna,violencia,sur,12.0,baja,16,NaN,NaN
2025-08-01,ovalle,violencia,norte,15.0,alta,55,8.0,2025-08
2025-09-02,vicuna,hurto,rural,3.0,baja,43,9.0,2025-09
2025-02-14,monte patria,NaN,NaN,14.0,alta,50,2.0,2025-02
2025-05-06,andacollo,NaN,norte,11.0,NaN,25,5.0,2025-05
NaN,la serena,hurto,rural,2.0,NaN,34,NaN,NaN
2024-04-25,coquimbo,fraude,rural,15.0,alta,27,4.0,2024-04
2024-01-15,coquimbo,robo,NaN,19.0,alta,68,1.0,2024-01
2024-01-23,la serena,fraude,norte,9.0,media,26,1.0,2024-01
2024-12-04,illapel,NaN,norte,7.0,baja,25,12.0,2024-12
NaN,ovalle,fraude,norte,17.0,baja,21,NaN,NaN
2025-08-11,vicuna,fraude,centro,12.0,alta,20,8.0,2025-08
NaN,vicuna,accidente,rural,4.0,baja,22,NaN,NaN
2024-10-30,la serena,hurto,centro,NaN,alta,62,10.0,2024-10
2025-01-21,monte patria,violencia,norte,NaN,baja,44,1.0,2025-01
2025-09-12,ovalle,accidente,sur,7.0,media,29,9.0,2025-09
NaN,ovalle,accidente,norte,NaN,alta,58,NaN,NaN
2025-02-10,ovalle,violencia,centro,6.0,alta,14,2.0,2025-02
2025-03-12,la serena,NaN,centro,14.0,media,59,3.0,2025-03
2025-02-16,salamanca,NaN,norte,18.0,media,29,2.0,2025-02
2024-06-26,salamanca,robo,norte,12.0,media,NaN,6.0,2024-06
NaN,monte patria,NaN,centro,6.0,alta,57,NaN,NaN
NaN,salamanca,violencia,rural,2.0,baja,33,NaN,NaN
2024-02-23,monte patria,robo,norte,17.0,baja,22,2.0,2024-02
2024-03-02,monte patria,fraude,sur,NaN,NaN,47,3.0,2024-03
NaN,vicuna,robo,centro,6.0,baja,36,NaN,NaN
2025-06-20,la serena,robo,centro,NaN,alta,42,6.0,2025-06
2025-12-21,ovalle,violencia,centro,NaN,media,61,12.0,2025-12
NaN,la serena,fraude,sur,16.0,alta,57,NaN,NaN
2024-12-26,la serena,accidente,sur,2.0,NaN,22,12.0,2024-12
NaN,salamanca,accidente,sur,NaN,alta,16,NaN,NaN
2024-01-31,andacollo,accidente,sur,4.0,alta,51,1.0,2024-01
2024-09-17,monte patria,fraude,norte,16.0,baja,18,9.0,2024-09
2024-03-26,salamanca,NaN,norte,NaN,NaN,24,3.0,2024-03
2025-07-11,illapel,violencia,NaN,18.0,media,57,7.0,2025-07
NaN,la serena,robo,norte,8.0,NaN,NaN,NaN,NaN
2025-02-17,ovalle,robo,rural,NaN,media,NaN,2.0,2025-02
2024-11-18,ovalle,robo,NaN,NaN,NaN,38,11.0,2024-11
2024-06-15,la serena,fraude,norte,5.0,NaN,25,6.0,2024-06
2025-04-13,la serena,violencia,centro,5.0,alta,46,4.0,2025-04
2024-11-27,vicuna,NaN,centro,11.0,baja,29,11.0,2024-11
NaN,monte patria,violencia,sur,5.0,baja,61,NaN,NaN
NaN,vicuna,robo,sur,6.0,alta,25,NaN,NaN
2024-06-15,la serena,violencia,rural,10.0,alta,29,6.0,2024-06
2024-12-15,la serena,accidente,norte,2.0,media,69,12.0,2024-12
2025-06-14,la serena,violencia,rural,6.0,NaN,29,6.0,2025-06
NaN,la serena,violencia,centro,6.0,baja,27,NaN,NaN
NaN,salamanca,robo,centro,2.0,baja,26,NaN,NaN
2024-07-09,vicuna,fraude,norte,7.0,alta,25,7.0,2024-07
2024-08-20,coquimbo,robo,rural,2.0,alta,33,8.0,2024-08
2024-01-31,andacollo,robo,NaN,19.0,baja,23,1.0,2024-01
2025-11-25,salamanca,robo,centro,11.0,alta,39,11.0,2025-11
2025-06-17,monte patria,accidente,norte,16.0,NaN,29,6.0,2025-06
NaN,coquimbo,hurto,norte,7.0,media,25,NaN,NaN
2024-05-25,andacollo,hurto,centro,7.0,alta,62,5.0,2024-05
2025-10-09,andacollo,violencia,centro,3.0,baja,NaN,10.0,2025-10
2025-03-02,vicuna,accidente,centro,NaN,alta,53,3.0,2025-03
NaN,ovalle,robo,norte,13.0,alta,47,NaN,NaN
2024-01-17,ovalle,fraude,norte,12.0,alta,50,1.0,2024-01
NaN,la serena,robo,sur,3.0,baja,36,NaN,NaN
2025-02-05,coquimbo,hurto,norte,1.0,NaN,27,2.0,2025-02
NaN,salamanca,accidente,centro,3.0,media,46,NaN,NaN
2025-06-27,coquimbo,robo,centro,10.0,baja,44,6.0,2025-06
NaN,coquimbo,NaN,rural,11.0,baja,20,NaN,NaN
2025-09-28,salamanca,violencia,norte,3.0,media,41,9.0,2025-09
2025-02-07,coquimbo,NaN,norte,16.0,alta,55,2.0,2025-02
2024-04-26,andacollo,hurto,sur,14.0,NaN,58,4.0,2024-04
2024-08-11,salamanca,hurto,NaN,NaN,media,25,8.0,2024-08
2025-01-16,illapel,fraude,NaN,5.0,baja,41,1.0,2025-01
2024-10-13,ovalle,accidente,centro,12.0,NaN,18,10.0,2024-10
2025-02-10,coquimbo,fraude,centro,9.0,baja,62,2.0,2025-02
2025-09-06,la serena,fraude,NaN,6.0,alta,21,9.0,2025-09
2024-12-11,coquimbo,robo,norte,1.0,baja,69,12.0,2024-12
2024-02-13,vicuna,NaN,centro,5.0,alta,52,2.0,2024-02
2024-05-05,coquimbo,robo,centro,12.0,baja,42,5.0,2024-05
2025-12-13,la serena,accidente,sur,14.0,NaN,34,12.0,2025-12
2024-08-28,vicuna,fraude,centro,7.0,media,43,8.0,2024-08
NaN,salamanca,accidente,sur,18.0,baja,53,NaN,NaN
2025-06-19,vicuna,hurto,centro,14.0,alta,39,6.0,2025-06
2025-05-07,andacollo,robo,centro,9.0,NaN,23,5.0,2025-05
2025-12-23,la serena,fraude,rural,1.0,NaN,68,12.0,2025-12
NaN,coquimbo,robo,centro,19.0,media,28,NaN,NaN
NaN,vicuna,hurto,centro,4.0,baja,47,NaN,NaN
2024-04-24,la serena,hurto,rural,13.0,baja,47,4.0,2024-04
2025-03-12,ovalle,robo,centro,9.0,baja,51,3.0,2025-03
2025-01-21,monte patria,accidente,centro,8.0,alta,38,1.0,2025-01
2025-05-12,la serena,violencia,centro,19.0,NaN,37,5.0,2025-05
NaN,coquimbo,violencia,norte,9.0,alta,27,NaN,NaN
2024-03-12,ovalle,fraude,NaN,12.0,media,40,3.0,2024-03
2024-09-14,coquimbo,NaN,norte,16.0,NaN,17,9.0,2024-09
2024-04-19,monte patria,NaN,norte,10.0,NaN,30,4.0,2024-04
2024-01-29,salamanca,hurto,rural,5.0,alta,33,1.0,2024-01
2025-05-09,salamanca,accidente,norte,9.0,baja,NaN,5.0,2025-05
2024-07-09,vicuna,accidente,centro,17.0,alta,27,7.0,2024-07
2025-04-01,andacollo,accidente,rural,NaN,alta,51,4.0,2025-04
2024-09-25,coquimbo,violencia,norte,7.0,alta,68,9.0,2024-09
2024-01-10,vicuna,hurto,norte,3.0,baja,14,1.0,2024-01
2024-12-23,coquimbo,accidente,rural,18.0,alta,23,12.0,2024-12
2024-03-18,la serena,violencia,NaN,8.0,baja,33,3.0,2024-03
2024-08-27,coquimbo,robo,NaN,12.0,alta,62,8.0,2024-08
2024-02-22,ovalle,NaN,norte,2.0,NaN,29,2.0,2024-02
2025-09-05,salamanca,robo,norte,16.0,baja,NaN,9.0,2025-09
NaN,andacollo,NaN,rural,10.0,baja,45,NaN,NaN
2024-12-01,coquimbo,NaN,centro,17.0,NaN,22,12.0,2024-12
NaN,coquimbo,violencia,norte,18.0,baja,26,NaN,NaN
2025-12-28,la serena,robo,centro,15.0,baja,35,12.0,2025-12
2025-06-10,coquimbo,robo,centro,NaN,alta,43,6.0,2025-06
2025-06-26,la serena,robo,rural,18.0,media,64,6.0,2025-06
2024-08-20,salamanca,accidente,centro,11.0,media,45,8.0,2024-08
2025-06-20,vicuna,accidente,centro,13.0,media,38,6.0,2025-06
2025-01-06,la serena,robo,sur,6.0,media,NaN,1.0,2025-01
NaN,ovalle,robo,norte,1.0,alta,23,NaN,NaN
2024-10-23,la serena,NaN,rural,19.0,alta,45,10.0,2024-10
2025-12-17,illapel,accidente,norte,17.0,alta,52,12.0,2025-12
NaN,salamanca,accidente,centro,15.0,alta,48,NaN,NaN
2025-08-26,la serena,robo,centro,11.0,baja,68,8.0,2025-08
2024-05-06,vicuna,robo,norte,10.0,baja,59,5.0,2024-05
2024-06-25,coquimbo,hurto,centro,11.0,baja,14,6.0,2024-06
2025-08-21,la serena,robo,centro,11.0,baja,22,8.0,2025-08
2024-05-28,coquimbo,robo,NaN,14.0,media,39,5.0,2024-05
2025-10-28,la serena,accidente,sur,1.0,media,34,10.0,2025-10
2024-01-08,illapel,violencia,rural,13.0,NaN,NaN,1.0,2024-01
2024-09-18,salamanca,robo,NaN,16.0,alta,20,9.0,2024-09
2025-07-29,illapel,robo,centro,12.0,media,60,7.0,2025-07
NaN,ovalle,fraude,NaN,-3.0,baja,39,NaN,NaN
2024-05-02,la serena,fraude,NaN,1.0,baja,61,5.0,2024-05
2024-08-31,vicuna,fraude,norte,6.0,alta,61,8.0,2024-08
2025-11-18,andacollo,accidente,centro,1.0,baja,41,11.0,2025-11
2025-09-08,illapel,accidente,norte,17.0,baja,17,9.0,2025-09
2024-02-06,salamanca,robo,centro,4.0,alta,59,2.0,2024-02
2024-06-21,coquimbo,NaN,centro,10.0,NaN,56,6.0,2024-06
2024-12-27,salamanca,robo,norte,4.0,alta,64,12.0,2024-12
2025-05-04,illapel,NaN,sur,17.0,alta,14,5.0,2025-05
2025-06-15,coquimbo,violencia,centro,NaN,NaN,25,6.0,2025-06
2025-03-30,andacollo,robo,NaN,12.0,media,NaN,3.0,2025-03
2024-09-24,illapel,hurto,norte,13.0,baja,23,9.0,2024-09
NaN,monte patria,accidente,norte,15.0,alta,NaN,NaN,NaN
NaN,vicuna,NaN,norte,NaN,baja,46,NaN,NaN
NaN,monte patria,hurto,centro,18.0,baja,51,NaN,NaN
2025-11-12,la serena,NaN,centro,NaN,baja,35,11.0,2025-11
2024-06-03,salamanca,robo,norte,16.0,baja,NaN,6.0,2024-06
2025-11-17,vicuna,fraude,rural,18.0,baja,NaN,11.0,2025-11
2024-09-28,coquimbo,violencia,norte,NaN,baja,36,9.0,2024-09
2025-02-23,salamanca,accidente,sur,2.0,baja,21,2.0,2025-02
2024-01-09,ovalle,violencia,NaN,14.0,NaN,16,1.0,2024-01
NaN,andacollo,violencia,rural,12.0,alta,69,NaN,NaN
2024-07-08,la serena,hurto,rural,13.0,NaN,68,7.0,2024-07
2024-09-09,monte patria,robo,centro,1.0,baja,56,9.0,2024-09
NaN,la serena,hurto,centro,18.0,baja,32,NaN,NaN
2024-02-19,illapel,fraude,centro,4.0,media,61,2.0,2024-02
2024-03-01,illapel,violencia,norte,3.0,alta,58,3.0,2024-03
2025-02-07,monte patria,hurto,sur,10.0,baja,NaN,2.0,2025-02
2024-02-13,la serena,accidente,centro,11.0,baja,NaN,2.0,2024-02
2024-12-26,la serena,robo,norte,13.0,alta,20,12.0,2024-12
2024-03-19,monte patria,NaN,norte,16.0,baja,20,3.0,2024-03
2024-04-25,monte patria,robo,norte,12.0,baja,18,4.0,2024-04
2025-11-18,la serena,accidente,sur,12.0,baja,69,11.0,2025-11
2024-06-28,coquimbo,accidente,norte,14.0,baja,22,6.0,2024-06
2025-01-20,ovalle,robo,centro,13.0,alta,27,1.0,2025-01
NaN,illapel,robo,NaN,5.0,alta,63,NaN,NaN
2024-07-29,salamanca,fraude,NaN,13.0,alta,59,7.0,2024-07
2024-05-03,coquimbo,fraude,norte,16.0,baja,23,5.0,2024-05
2025-03-31,andacollo,robo,norte,15.0,alta,68,3.0,2025-03
2025-01-11,la serena,violencia,norte,18.0,alta,16,1.0,2025-01
2025-05-24,la serena,NaN,sur,9.0,alta,18,5.0,2025-05
2024-03-27,ovalle,hurto,centro,12.0,baja,20,3.0,2024-03
2025-04-17,la serena,NaN,norte,-3.0,alta,31,4.0,2025-04
2025-11-28,la serena,fraude,centro,19.0,NaN,60,11.0,2025-11
2025-06-26,coquimbo,robo,NaN,6.0,NaN,34,6.0,2025-06
2024-10-15,monte patria,accidente,NaN,18.0,media,16,10.0,2024-10
2024-02-23,ovalle,NaN,centro,16.0,alta,49,2.0,2024-02
2024-01-22,la serena,accidente,sur,14.0,alta,46,1.0,2024-01
2024-05-05,ovalle,NaN,centro,12.0,NaN,16,5.0,2024-05
2025-09-01,illapel,robo,centro,14.0,alta,32,9.0,2025-09
2025-03-09,la serena,hurto,norte,13.0,alta,60,3.0,2025-03
2024-12-24,andacollo,accidente,centro,0.0,alta,34,12.0,2024-12
2024-01-07,andacollo,robo,centro,6.0,media,16,1.0,2024-01
2024-05-02,monte patria,NaN,sur,15.0,baja,19,5.0,2024-05
2025-02-02,ovalle,accidente,norte,8.0,NaN,54,2.0,2025-02
2024-10-16,salamanca,NaN,NaN,7.0,NaN,NaN,10.0,2024-10
2025-09-19,ovalle,fraude,norte,16.0,baja,54,9.0,2025-09
2025-07-16,salamanca,accidente,rural,11.0,media,40,7.0,2025-07
2024-07-15,ovalle,fraude,centro,7.0,alta,38,7.0,2024-07
NaN,ovalle,fraude,rural,10.0,baja,NaN,NaN,NaN
2025-06-16,vicuna,robo,centro,NaN,NaN,NaN,6.0,2025-06
2025-10-31,la serena,violencia,centro,10.0,alta,58,10.0,2025-10
2024-12-17,ovalle,NaN,norte,19.0,baja,25,12.0,2024-12
2024-10-16,vicuna,accidente,sur,18.0,NaN,19,10.0,2024-10
NaN,ovalle,accidente,norte,12.0,NaN,NaN,NaN,NaN
2025-03-04,monte patria,hurto,NaN,4.0,NaN,65,3.0,2025-03
2025-09-10,monte patria,robo,rural,3.0,alta,23,9.0,2025-09
2024-07-18,la serena,hurto,norte,19.0,baja,49,7.0,2024-07
2025-09-26,andacollo,hurto,centro,2.0,NaN,NaN,9.0,2025-09
NaN,ovalle,fraude,norte,12.0,NaN,19,NaN,NaN
2024-03-16,la serena,violencia,norte,16.0,baja,53,3.0,2024-03
2024-01-04,coquimbo,violencia,NaN,10.0,NaN,69,1.0,2024-01
2025-05-14,la serena,accidente,rural,13.0,media,29,5.0,2025-05
2024-02-09,coquimbo,fraude,sur,NaN,baja,48,2.0,2024-02
NaN,la serena,accidente,norte,18.0,alta,34,NaN,NaN
2025-07-02,coquimbo,robo,NaN,1.0,alta,33,7.0,2025-07
NaN,vicuna,robo,centro,8.0,media,58,NaN,NaN
2025-06-29,monte patria,hurto,centro,14.0,alta,66,6.0,2025-06
2025-07-08,andacollo,fraude,centro,14.0,alta,46,7.0,2025-07
2025-04-27,andacollo,violencia,NaN,14.0,alta,68,4.0,2025-04
2024-04-22,coquimbo,NaN,norte,15.0,baja,NaN,4.0,2024-04
2025-01-01,salamanca,violencia,centro,13.0,baja,16,1.0,2025-01
2024-03-11,coquimbo,robo,centro,2.0,baja,65,3.0,2024-03
2025-10-27,coquimbo,robo,NaN,NaN,baja,53,10.0,2025-10
2025-12-20,vicuna,robo,norte,10.0,media,34,12.0,2025-12
NaN,vicuna,violencia,centro,6.0,alta,60,NaN,NaN
2025-07-23,salamanca,violencia,NaN,16.0,baja,52,7.0,2025-07
NaN,monte patria,robo,rural,5.0,baja,52,NaN,NaN
2024-09-16,monte patria,violencia,rural,10.0,baja,26,9.0,2024-09
2025-12-17,salamanca,fraude,centro,16.0,alta,61,12.0,2025-12
2024-11-19,andacollo,violencia,NaN,8.0,alta,28,11.0,2024-11
NaN,coquimbo,accidente,sur,10.0,alta,24,NaN,NaN
2024-07-04,vicuna,robo,centro,3.0,alta,63,7.0,2024-07
2024-02-14,monte patria,NaN,centro,NaN,baja,46,2.0,2024-02
2025-03-26,coquimbo,NaN,centro,1.0,alta,33,3.0,2025-03
2025-07-23,andacollo,robo,centro,11.0,baja,23,7.0,2025-07
2025-12-30,illapel,hurto,norte,NaN,baja,56,12.0,2025-12
2025-11-07,salamanca,NaN,norte,14.0,baja,26,11.0,2025-11
2024-09-13,coquimbo,violencia,NaN,6.0,NaN,56,9.0,2024-09
NaN,illapel,fraude,sur,5.0,NaN,42,NaN,NaN
2025-10-22,ovalle,NaN,norte,2.0,NaN,15,10.0,2025-10
2025-02-06,illapel,hurto,centro,NaN,baja,15,2.0,2025-02
2025-02-18,ovalle,NaN,NaN,5.0,NaN,46,2.0,2025-02
2024-12-05,la serena,robo,rural,6.0,NaN,34,12.0,2024-12
2025-06-04,vicuna,robo,rural,19.0,baja,41,6.0,2025-06
2025-03-06,andacollo,violencia,norte,19.0,NaN,24,3.0,2025-03
2025-04-10,coquimbo,violencia,centro,15.0,alta,37,4.0,2025-04
2024-07-26,la serena,fraude,sur,5.0,alta,29,7.0,2024-07
2024-09-21,vicuna,robo,sur,14.0,alta,66,9.0,2024-09
2025-08-29,la serena,violencia,norte,6.0,alta,38,8.0,2025-08
2025-01-20,la serena,violencia,sur,4.0,NaN,35,1.0,2025-01
2025-01-25,vicuna,fraude,sur,15.0,alta,62,1.0,2025-01
2024-04-03,coquimbo,hurto,centro,13.0,baja,49,4.0,2024-04
2025-12-18,vicuna,accidente,centro,6.0,baja,NaN,12.0,2025-12
2025-04-17,la serena,NaN,sur,13.0,alta,63,4.0,2025-04
NaN,coquimbo,hurto,centro,2.0,NaN,65,NaN,NaN
2025-06-26,coquimbo,fraude,NaN,12.0,alta,NaN,6.0,2025-06
2024-03-01,illapel,violencia,rural,NaN,baja,65,3.0,2024-03
NaN,andacollo,NaN,sur,2.0,baja,26,NaN,NaN
2025-06-14,la serena,violencia,NaN,19.0,baja,25,6.0,2025-06
2025-07-13,coquimbo,NaN,rural,15.0,baja,54,7.0,2025-07
NaN,la serena,robo,norte,4.0,baja,NaN,NaN,NaN
2024-10-15,monte patria,robo,norte,14.0,baja,18,10.0,2024-10
2025-12-17,monte patria,hurto,norte,2.0,baja,18,12.0,2025-12
2024-11-24,ovalle,robo,sur,10.0,alta,50,11.0,2024-11
2025-06-03,coquimbo,hurto,norte,5.0,baja,35,6.0,2025-06
2025-07-29,la serena,robo,norte,6.0,media,31,7.0,2025-07
2024-11-02,monte patria,NaN,norte,4.0,alta,58,11.0,2024-11
2025-02-15,monte patria,accidente,norte,14.0,alta,15,2.0,2025-02
2024-10-31,la serena,NaN,centro,4.0,media,NaN,10.0,2024-10
2025-12-28,coquimbo,hurto,sur,7.0,media,55,12.0,2025-12
2024-02-11,monte patria,NaN,centro,15.0,baja,51,2.0,2024-02
2025-08-10,monte patria,violencia,centro,3.0,baja,27,8.0,2025-08
2025-12-25,coquimbo,robo,centro,4.0,baja,46,12.0,2025-12
2024-04-07,illapel,NaN,centro,14.0,NaN,69,4.0,2024-04
2025-01-05,la serena,fraude,sur,19.0,baja,26,1.0,2025-01
NaN,monte patria,accidente,centro,9.0,alta,130,NaN,NaN
2025-11-21,la serena,violencia,norte,2.0,media,53,11.0,2025-11
2024-08-18,monte patria,accidente,norte,6.0,baja,18,8.0,2024-08
2025-03-05,vicuna,violencia,sur,6.0,alta,52,3.0,2025-03
2024-12-27,la serena,NaN,norte,10.0,NaN,58,12.0,2024-12
2024-11-20,coquimbo,fraude,norte,3.0,baja,NaN,11.0,2024-11
2024-05-09,monte patria,accidente,norte,19.0,alta,68,5.0,2024-05
2024-07-05,ovalle,hurto,NaN,2.0,alta,22,7.0,2024-07
2025-10-25,monte patria,fraude,sur,12.0,baja,66,10.0,2025-10
2025-11-19,illapel,NaN,centro,5.0,baja,43,11.0,2025-11
2025-10-25,la serena,robo,centro,16.0,media,20,10.0,2025-10
NaN,la serena,accidente,NaN,14.0,media,22,NaN,NaN
2025-01-16,andacollo,hurto,sur,12.0,baja,68,1.0,2025-01
2024-12-20,ovalle,NaN,centro,NaN,alta,26,12.0,2024-12
NaN,monte patria,hurto,NaN,3.0,baja,27,NaN,NaN
2025-07-10,la serena,hurto,norte,17.0,media,36,7.0,2025-07
2025-08-23,la serena,robo,NaN,6.0,media,22,8.0,2025-08
NaN,vicuna,robo,rural,4.0,alta,39,NaN,NaN
2025-03-28,coquimbo,accidente,sur,16.0,alta,24,3.0,2025-03
2025-07-13,coquimbo,violencia,norte,5.0,alta,68,7.0,2025-07
2024-09-29,monte patria,fraude,sur,500.0,media,NaN,9.0,2024-09
2025-04-20,ovalle,violencia,rural,6.0,media,19,4.0,2025-04
2025-11-04,coquimbo,NaN,centro,2.0,baja,36,11.0,2025-11
2024-08-28,la serena,robo,rural,8.0,baja,15,8.0,2024-08
2025-09-07,monte patria,fraude,norte,6.0,NaN,44,9.0,2025-09
NaN,vicuna,accidente,rural,NaN,alta,16,NaN,NaN
NaN,illapel,robo,norte,6.0,alta,32,NaN,NaN
2024-10-18,la serena,robo,centro,12.0,alta,50,10.0,2024-10
2025-09-02,coquimbo,violencia,centro,14.0,baja,43,9.0,2025-09
2024-02-06,la serena,NaN,centro,6.0,alta,58,2.0,2024-02
2024-04-29,monte patria,robo,rural,2.0,alta,NaN,4.0,2024-04
2025-04-10,la serena,fraude,norte,16.0,alta,53,4.0,2025-04
2025-07-12,coquimbo,robo,centro,3.0,alta,60,7.0,2025-07
2025-08-28,ovalle,hurto,centro,19.0,baja,55,8.0,2025-08
2025-03-19,ovalle,accidente,rural,16.0,NaN,25,3.0,2025-03
2024-04-26,coquimbo,accidente,centro,14.0,media,53,4.0,2024-04
NaN,ovalle,fraude,norte,17.0,NaN,NaN,NaN,NaN
2025-01-26,ovalle,robo,rural,18.0,baja,19,1.0,2025-01
2025-02-13,coquimbo,fraude,norte,1.0,baja,51,2.0,2025-02
2025-05-04,monte patria,violencia,centro,5.0,baja,15,5.0,2025-05
2025-03-28,andacollo,NaN,centro,3.0,media,67,3.0,2025-03
NaN,coquimbo,violencia,centro,5.0,baja,NaN,NaN,NaN
2025-05-10,coquimbo,fraude,rural,16.0,alta,39,5.0,2025-05
2024-02-02,ovalle,robo,centro,6.0,media,22,2.0,2024-02
2025-05-12,vicuna,NaN,sur,17.0,alta,63,5.0,2025-05
2024-09-07,monte patria,accidente,centro,13.0,alta,54,9.0,2024-09
2024-10-21,coquimbo,accidente,NaN,10.0,alta,46,10.0,2024-10
2025-03-31,ovalle,hurto,norte,NaN,alta,NaN,3.0,2025-03
NaN,illapel,accidente,centro,3.0,alta,57,NaN,NaN
2025-12-06,salamanca,hurto,sur,7.0,NaN,36,12.0,2025-12
2024-07-29,illapel,accidente,NaN,3.0,alta,62,7.0,2024-07
2024-08-03,ovalle,accidente,sur,5.0,baja,16,8.0,2024-08
2024-11-19,illapel,accidente,centro,18.0,NaN,69,11.0,2024-11
2024-05-26,ovalle,accidente,norte,10.0,media,57,5.0,2024-05
NaN,ovalle,accidente,NaN,13.0,NaN,22,NaN,NaN
2024-12-13,monte patria,NaN,norte,18.0,baja,39,12.0,2024-12
2025-10-17,coquimbo,accidente,norte,11.0,media,26,10.0,2025-10
2025-02-12,la serena,NaN,norte,13.0,NaN,46,2.0,2025-02
2024-01-02,la serena,hurto,norte,1.0,media,23,1.0,2024-01
2024-06-21,monte patria,accidente,NaN,15.0,baja,38,6.0,2024-06
2024-09-26,ovalle,accidente,centro,6.0,baja,50,9.0,2024-09
2024-06-02,coquimbo,fraude,centro,8.0,baja,61,6.0,2024-06
2024-03-13,la serena,robo,centro,3.0,alta,54,3.0,2024-03
2024-11-25,coquimbo,robo,centro,1.0,media,66,11.0,2024-11
2024-07-04,monte patria,robo,NaN,6.0,baja,40,7.0,2024-07
2024-01-20,coquimbo,fraude,rural,9.0,alta,NaN,1.0,2024-01
NaN,monte patria,robo,norte,9.0,media,14,NaN,NaN
2025-11-06,monte patria,hurto,norte,10.0,media,NaN,11.0,2025-11
NaN,monte patria,robo,sur,12.0,baja,25,NaN,NaN
2024-04-08,vicuna,violencia,norte,17.0,NaN,57,4.0,2024-04
2024-06-14,la serena,accidente,centro,16.0,alta,31,6.0,2024-06
2024-04-13,illapel,accidente,sur,13.0,alta,33,4.0,2024-04
2025-04-15,la serena,hurto,centro,4.0,baja,NaN,4.0,2025-04
2024-09-26,illapel,violencia,centro,18.0,baja,NaN,9.0,2024-09
2024-06-25,la serena,NaN,centro,17.0,media,21,6.0,2024-06
2025-05-02,monte patria,fraude,rural,16.0,media,63,5.0,2025-05
2025-07-13,coquimbo,violencia,rural,12.0,baja,49,7.0,2025-07
2025-10-02,andacollo,accidente,sur,2.0,alta,32,10.0,2025-10
2025-09-24,coquimbo,robo,centro,2.0,baja,37,9.0,2025-09
NaN,monte patria,fraude,norte,6.0,alta,51,NaN,NaN
2025-11-04,la serena,hurto,centro,16.0,media,31,11.0,2025-11
2024-10-09,la serena,fraude,centro,5.0,baja,19,10.0,2024-10
2024-11-12,coquimbo,hurto,norte,9.0,media,50,11.0,2024-11
2024-02-11,salamanca,NaN,sur,6.0,baja,32,2.0,2024-02
2024-10-27,la serena,NaN,norte,1.0,baja,19,10.0,2024-10
2024-10-28,andacollo,NaN,sur,16.0,alta,22,10.0,2024-10
2025-03-28,la serena,robo,NaN,4.0,alta,NaN,3.0,2025-03
NaN,andacollo,fraude,sur,12.0,NaN,59,NaN,NaN
2025-12-05,coquimbo,robo,NaN,2.0,baja,64,12.0,2025-12
2025-04-02,vicuna,robo,sur,15.0,alta,62,4.0,2025-04
2025-10-26,la serena,fraude,rural,10.0,baja,NaN,10.0,2025-10
2025-08-28,andacollo,hurto,sur,2.0,baja,38,8.0,2025-08
2025-02-21,coquimbo,robo,centro,3.0,NaN,38,2.0,2025-02
2024-06-12,salamanca,accidente,norte,15.0,alta,69,6.0,2024-06
2025-05-08,ovalle,robo,norte,10.0,alta,24,5.0,2025-05
2024-03-26,coquimbo,robo,norte,7.0,alta,19,3.0,2024-03
2024-05-11,la serena,fraude,rural,8.0,alta,NaN,5.0,2024-05
2025-06-19,la serena,robo,norte,10.0,baja,NaN,6.0,2025-06
2024-04-10,vicuna,NaN,sur,NaN,alta,15,4.0,2024-04
2025-02-24,la serena,hurto,NaN,1.0,media,56,2.0,2025-02
2025-10-31,illapel,hurto,sur,5.0,media,16,10.0,2025-10
NaN,monte patria,accidente,centro,14.0,baja,47,NaN,NaN
2024-02-08,coquimbo,NaN,NaN,10.0,NaN,56,2.0,2024-02
2025-06-19,coquimbo,violencia,norte,13.0,alta,NaN,6.0,2025-06
2025-12-30,ovalle,robo,sur,15.0,media,5,12.0,2025-12
2024-04-02,monte patria,violencia,rural,1.0,NaN,NaN,4.0,2024-04
2025-03-27,salamanca,fraude,sur,3.0,baja,41,3.0,2025-03
2024-08-07,salamanca,robo,centro,11.0,NaN,49,8.0,2024-08
NaN,ovalle,fraude,NaN,18.0,alta,58,NaN,NaN
NaN,monte patria,NaN,centro,18.0,media,29,NaN,NaN
